url;type;n
https://www.zooplus.fr/shop/chats/litiere_chat/sanicat_professional_litiere_chat/sanicat_professional_litiere_chat_agglomerante/2057613;PDP;1
https://www.zooplus.fr/shop/chiens/croquettes_chien/wolf_of_wilderness/wolf_of_wilddreness_adulte_croquettes/475970;PDP;1
https://www.zooplus.fr/shop/chiens/laisses_colliers_chien/ramasse_crottes_chien/356340;PDP;1
https://www.zooplus.fr/shop/chiens/friandises_chien/bois_corne_sabot/979804;PDP;1
https://www.zooplus.fr/shop/chats/croquettes_chat/royal_canin_croquettes_chat/sterilised/47497;PDP;1
https://www.zooplus.fr/veterinaire;SERVICIOS;1
https://www.zooplus.fr/magazine;BLOG;1
https://www.zooplus.fr/magazine/chien/races-de-chien/beagle-harrier;BLOG;1
https://www.zooplus.fr/magazine/chat/races-de-chat/chat-nain;BLOG;1
https://www.zooplus.fr/magazine/rongeur-co/sante-et-bien-etre-des-rongeurs/comment-s-occuper-cochon-inde;BLOG;1
https://www.zooplus.fr/magazine/oiseau/sante-et-bien-etre-de-loiseau/mal-ponte-poule;BLOG;1
